trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1415,False,"{'a': 0.001, 'e': 0.15516683031459658}",20,10,-27.55524025431676,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1416,False,"{'a': 0.001, 'e': 0.15417886461532546}",30,14,5.234375872038352,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1417,False,"{'a': 0.001, 'e': 0.15319074473720237}",25,15,20.847818053800864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.001, 'e': 0.15220247166834752}",20,0,9.225585553742345,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1419,False,"{'a': 0.001, 'e': 0.15121404639703348}",20,3,26.603435608780774,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.001, 'e': 0.15022546991168584}",25,18,11.289725022961548,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.001, 'e': 0.1492367432008806}",25,3,18.500280235535918,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1422,False,"{'a': 0.001, 'e': 0.14824786725334482}",25,17,14.867821913485647,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.001, 'e': 0.14725884305795392}",25,11,28.518525574221897,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.001, 'e': 0.14626967160373244}",25,17,15.04274793879765,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.001, 'e': 0.14528035387985133}",25,2,30.217104061524694,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.001, 'e': 0.14429089087562869}",30,16,4.349860473916086,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1427,False,"{'a': 0.001, 'e': 0.14330128358052693}",35,17,25.597676941599826,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.001, 'e': 0.1423115329841538}",30,6,43.57146268407274,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.001, 'e': 0.1413216400762593}",20,14,12.462297619572922,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.001, 'e': 0.14033160584673673}",20,15,8.111082033081924,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.001, 'e': 0.13934143128561977}",25,1,23.367976188116014,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1432,False,"{'a': 0.001, 'e': 0.13835111738308337}",20,15,6.9057292478176535,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.001, 'e': 0.1373606651294409}",30,14,8.6539672481851,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1434,False,"{'a': 0.001, 'e': 0.13637007551514496}",35,18,11.438476371839037,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1435,False,"{'a': 0.001, 'e': 0.13537934953078465}",25,17,15.789164936291762,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.001, 'e': 0.13438848816708632}",20,14,2.8732812315484586,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.001, 'e': 0.1333974924149108}",25,15,17.783442310414426,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.001, 'e': 0.1324063632652542}",25,11,28.056033712321277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.001, 'e': 0.13141510170924514}",20,12,15.254233495980683,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.001, 'e': 0.13042370873814554}",30,16,25.58497001505757,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.001, 'e': 0.12943218534334786}",20,6,10.045942873191375,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1442,False,"{'a': 0.001, 'e': 0.12844053251637585}",20,8,12.618889840329869,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1443,False,"{'a': 0.001, 'e': 0.1274487512488818}",25,9,29.947918548566015,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.001, 'e': 0.12645684253264733}",25,11,25.685608754082,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.001, 'e': 0.12546480735958065}",20,13,14.575851844502319,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.001, 'e': 0.12447264672171729}",35,28,15.354478285400802,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.001, 'e': 0.12348036161121737}",20,10,7.49864245423684,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1448,False,"{'a': 0.001, 'e': 0.12248795302036633}",35,18,7.346962469278058,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1449,False,"{'a': 0.001, 'e': 0.12149542194157227}",25,9,24.767160113121196,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.001, 'e': 0.12050276936736662}",25,14,17.58392020687446,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.001, 'e': 0.1195099962904014}",30,16,25.36204483883476,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.001, 'e': 0.11851710370345009}",25,19,10.322917202730919,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.001, 'e': 0.11752409259940473}",20,11,18.50789966675024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.001, 'e': 0.11653096397127678}",25,3,-27.270235158479817,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
1455,False,"{'a': 0.001, 'e': 0.11553771881219435}",20,6,24.123586674081047,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.001, 'e': 0.11454435811540296}",20,11,15.785415126717549,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.001, 'e': 0.11355088287426278}",20,8,20.421174952430444,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.001, 'e': 0.1125572940822494}",20,2,11.410213104389868,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1459,False,"{'a': 0.001, 'e': 0.1115635927329511}",20,4,-11.857378009579012,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1460,False,"{'a': 0.001, 'e': 0.11056977982006959}",25,7,30.614296555446867,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.001, 'e': 0.10957585633741725}",35,11,16.87415417825004,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
1462,False,"{'a': 0.001, 'e': 0.10858182327891792}",25,16,15.885332059061199,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.001, 'e': 0.10758768163860415}",20,14,9.412613447326336,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.001, 'e': 0.10659343241061792}",25,9,15.192197725037621,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1465,False,"{'a': 0.001, 'e': 0.10559907658920793}",35,25,19.085191220002088,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.001, 'e': 0.10460461516873039}",20,12,15.521751429432506,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.001, 'e': 0.10361004914364617}",20,15,9.310792546884448,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.001, 'e': 0.10261537950852166}",20,8,22.966058847752315,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.001, 'e': 0.10162060725802598}",25,20,10.120136461375978,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.001, 'e': 0.10062573338693173}",20,10,18.029793002221496,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.001, 'e': 0.09963075889011225}",25,9,21.23882477047352,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.001, 'e': 0.0986356847625424}",35,13,43.106462540648025,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.001, 'e': 0.0976405119992958}",20,0,-56.17670380494568,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
1474,False,"{'a': 0.001, 'e': 0.09664524159554555}",25,7,24.017022518972833,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1475,False,"{'a': 0.001, 'e': 0.09564987454656154}",20,13,11.63769659595872,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.001, 'e': 0.09465441184771117}",20,10,-13.151392457957515,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1477,False,"{'a': 0.001, 'e': 0.09365885449445663}",30,4,34.15624782736713,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1478,False,"{'a': 0.001, 'e': 0.09266320348235561}",25,15,13.813525116560161,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.001, 'e': 0.09166745980705862}",25,13,19.805811735696988,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.001, 'e': 0.09067162446430968}",25,7,-13.283052950976593,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1481,False,"{'a': 0.001, 'e': 0.0896756984499436}",25,18,-0.118963395691154,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1482,False,"{'a': 0.001, 'e': 0.08867968275988677}",20,16,7.197934259239648,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.001, 'e': 0.08768357839015435}",20,6,24.531052252693854,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.001, 'e': 0.08668738633685107}",20,0,23.84107089618143,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1485,False,"{'a': 0.001, 'e': 0.08569110759616845}",20,2,10.677425157002716,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1486,False,"{'a': 0.001, 'e': 0.0846947431643856}",25,11,-34.24970366777419,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1487,False,"{'a': 0.001, 'e': 0.08369829403786642}",25,10,25.489352582942466,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.001, 'e': 0.0827017612130604}",25,15,19.046229737434775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.001, 'e': 0.08170514568649984}",25,7,31.240490281100275,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.001, 'e': 0.08070844845480063}",25,19,10.245312716278043,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.001, 'e': 0.07971167051465945}",30,20,20.077625817912487,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.001, 'e': 0.07871481286285463}",25,11,9.821460862895808,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1493,False,"{'a': 0.001, 'e': 0.07771787649624329}",20,13,0.5907477330659943,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1494,False,"{'a': 0.001, 'e': 0.07672086241176215}",30,18,21.84509192387438,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.001, 'e': 0.07572377160642477}",25,14,22.661470508946326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.001, 'e': 0.0747266050773223}",20,6,-13.136449755245465,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1497,False,"{'a': 0.001, 'e': 0.07372936382162078}",25,8,28.842594044389216,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.001, 'e': 0.0727320488365618}",20,6,23.12320788033888,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.001, 'e': 0.07173466111945981}",25,6,31.649033114485167,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.001, 'e': 0.0707372016677029}",25,6,36.88818397596994,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.001, 'e': 0.06973967147875001}",20,8,2.170971833326642,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1502,False,"{'a': 0.001, 'e': 0.06874207155013168}",20,8,20.968479116424334,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.001, 'e': 0.06774440287944729}",20,14,12.762973076331972,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.001, 'e': 0.06674666646436589}",20,8,23.010135290575498,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.001, 'e': 0.06574886330262336}",20,14,11.502670414330224,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.001, 'e': 0.06475099439202324}",25,16,16.81495702746143,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.001, 'e': 0.06375306073043391}",25,5,34.42046408985563,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.001, 'e': 0.06275506331578937}",20,16,7.325075658786067,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.001, 'e': 0.06175700314608652}",20,8,22.87095771428429,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.001, 'e': 0.0607588812193859}",30,12,17.70310587184784,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1511,False,"{'a': 0.001, 'e': 0.059760698533808894}",20,11,14.614910116866039,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.001, 'e': 0.058762456087538564}",20,6,28.982454180323064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.001, 'e': 0.057764154878816816}",25,20,9.70334118945285,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.001, 'e': 0.05676579590594523}",20,9,24.189510067758246,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.001, 'e': 0.05576738016728224}",30,15,14.507985685303204,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1516,False,"{'a': 0.001, 'e': 0.05476890866124396}",20,3,-10.941453362459779,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1517,False,"{'a': 0.001, 'e': 0.05377038238630136}",25,11,28.27814679784318,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.001, 'e': 0.05277180234098107}",25,11,29.928443521458867,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.001, 'e': 0.05177316952386262}",20,16,7.432192484666706,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.001, 'e': 0.05077448493357918}",30,12,31.970925166169483,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.001, 'e': 0.049775749568814816}",25,11,28.110427185217237,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.001, 'e': 0.04877696442830525}",30,22,19.191091115610206,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.001, 'e': 0.047778130510835105}",20,12,16.01897319063657,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.001, 'e': 0.04677924881523865}",20,10,20.161644906617816,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.001, 'e': 0.04578032034039706}",20,11,18.399432666606966,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.001, 'e': 0.044781346085239156}",30,13,10.393229493727892,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1527,False,"{'a': 0.001, 'e': 0.04378232704873868}",25,17,13.954599013306575,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.001, 'e': 0.04278326422991503}",20,11,17.628985934913658,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.001, 'e': 0.04178415862783049}",20,13,14.40257256785989,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.001, 'e': 0.040785011241591035}",35,13,43.93946938046599,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.001, 'e': 0.03978582307034351}",30,19,22.59250951379863,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.001, 'e': 0.038786595113276444}",25,8,29.708883534554587,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.001, 'e': 0.03778732836961728}",25,16,15.70739419105776,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.001, 'e': 0.036788023838633124}",30,20,-7.822824368157361,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1535,False,"{'a': 0.001, 'e': 0.03578868251962797}",20,6,20.564519924449684,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.001, 'e': 0.03478930541194349}",25,13,20.209640732463992,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.001, 'e': 0.03378989351495651}",20,9,19.37615492835605,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.001, 'e': 0.032790447828078606}",25,19,13.84300269608813,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.001, 'e': 0.03179096935075582}",30,20,15.871143266603047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.001, 'e': 0.03079145908246612}",30,19,19.21252722285778,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.001, 'e': 0.029791918022720125}",25,14,24.58999304703099,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.001, 'e': 0.028792347171058365}",25,14,18.988657454507745,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.001, 'e': 0.027792747527052058}",25,14,21.334446416784008,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.001, 'e': 0.026793120090300316}",25,17,14.839008602413466,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.001, 'e': 0.025793465860430936}",25,14,20.949512709095693,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.001, 'e': 0.024793785837097626}",20,16,6.165035883541264,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.001, 'e': 0.02379408101998077}",20,11,16.41669947417907,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.001, 'e': 0.02279435240878465}",20,12,8.550401909520957,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.001, 'e': 0.021794601003238243}",35,18,35.13809514987914,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.001, 'e': 0.020794827803092428}",25,5,33.34889027580564,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.001, 'e': 0.019795033808120765}",20,16,6.944036541482992,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.001, 'e': 0.01879522001811672}",25,16,18.784107129481313,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.001, 'e': 0.01779538743289445}",30,22,17.802062049299288,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.001, 'e': 0.016795537052286005}",20,12,13.712978775091099,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.001, 'e': 0.01579566987614213}",35,23,25.219475429392737,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.001, 'e': 0.01479578690432947}",20,7,22.30263165347056,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.001, 'e': 0.013795889136731364}",25,17,14.596459086410649,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.001, 'e': 0.012795977573245047}",20,13,13.628252280586896,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.001, 'e': 0.011796053213782446}",20,10,18.114438046014445,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.001, 'e': 0.010796117058267392}",20,3,23.29133190665988,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.001, 'e': 0.009796170106636403}",20,13,13.69230943832714,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,6,39.611672987620196,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,11,24.907320113001404,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,15,20.916623236847833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,3,38.61656134246133,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,13,23.894201114804208,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,14,11.875014311812832,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,11,26.121688832630603,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,15,17.392162790028905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,20,9.967082950863484,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,9,19.043707934702883,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,12,17.132138869747553,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",30,13,33.38046159732578,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,13,20.59906606720436,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,14,21.26116376193942,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,11,16.122860147574336,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,10,18.431641204713408,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,13,24.853860540323645,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,14,13.270881939370062,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,10,14.885681023200075,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",30,12,33.700575883056544,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
